method,seed,step,room,room_name,action,external_reward,prediction_error,learning_progress,empowerment,utility,tau,boredom,mode_shift,epsilon,action_entropy,shaped_reward
aed,0,1053,1,puzzle,2,1.0,0.0,4.325388257064898e-24,0.9850062391646305,1.4775093587469457,1.4913979719955686,0.9718143336425381,0.0,0.05,0.15405767236812593,2.4775093587469454
aed,0,1054,1,puzzle,2,1.0,0.0,4.109118844211652e-24,0.9850105312073867,1.4775157968110801,1.4915785611196462,0.9761589546146787,0.0,0.05,0.15405767236812593,2.47751579681108
aed,0,1055,1,puzzle,2,1.0,0.0,3.903662902001071e-24,0.9850148147351296,1.4775222221026945,1.4917582794245614,0.9806334223903989,0.0,0.05,0.15405767236812593,2.4775222221026945
aed,0,1056,1,puzzle,2,1.0,0.0,3.7084797569010154e-24,0.9850190897774356,1.4775286346661534,1.4919371312007694,0.985235584701111,0.0,0.05,0.15405767236812593,2.4775286346661534
aed,0,1057,1,puzzle,2,1.0,0.0,3.523055769055968e-24,0.9850233563637393,1.4775350345456089,1.4921151207174936,0.9899633150259846,0.0,0.05,0.15405767236812593,2.4775350345456086
aed,0,1058,1,puzzle,2,1.0,0.0,3.346902980603163e-24,0.9850276145233268,1.47754142178499,1.4922922522228312,0.9948145123135659,0.0,0.05,0.15405767236812593,2.47754142178499
aed,0,1059,1,puzzle,0,1.0,0.0,3.1795578315730028e-24,0.9854782109731965,1.4782173164597947,1.492471877544016,0.9991209282746515,0.0,0.05,0.15405767236812593,2.4782173164597947
aed,0,1060,1,puzzle,2,1.0,0.0,3.020579939994351e-24,0.9854823539782741,1.4782235309674112,1.492650635811133,1.003556823835627,0.0,0.05,0.15405767236812593,2.478223530967411
aed,0,1061,1,puzzle,2,1.0,0.0,2.8695509429946428e-24,0.985486488816942,1.478229733225413,1.4928285312982046,1.008120053670062,0.0,0.05,0.15405767236812593,2.478229733225413
aed,0,1062,1,puzzle,2,1.0,0.0,2.726073395844909e-24,0.985490615517373,1.4782359232760596,1.4930055682580938,1.0128084981153958,0.0,0.05,0.15405767236812593,2.47823592327606
aed,0,1063,1,puzzle,2,1.0,0.0,2.5897697260526614e-24,0.9854947341076045,1.4782421011614066,1.4931817509226102,1.0176200628954453,0.0,0.05,0.15405767236812593,2.4782421011614066
aed,0,1064,1,puzzle,2,1.0,0.0,2.460281239750027e-24,0.9854988446155357,1.4782482669233037,1.4933570835026135,1.0225526788458006,0.0,0.05,0.15405767236812593,2.4782482669233037
aed,0,1065,1,puzzle,2,1.0,0.0,2.3372671777625255e-24,0.9855029470689323,1.4782544206033985,1.4935315701881173,1.0276043016420613,0.0,0.05,0.15405767236812593,2.4782544206033985
aed,0,1066,1,puzzle,2,1.0,0.0,2.2204038188744013e-24,0.9855070414954209,1.4782605622431313,1.4937052151483923,1.0327729115309017,0.0,0.05,0.15405767236812593,2.4782605622431313
aed,0,1067,1,puzzle,2,1.0,0.0,2.10938362793068e-24,0.9855111279224942,1.4782666918837413,1.493878022532069,1.0380565130639203,0.0,0.05,0.15405767236812593,2.478266691883741
aed,0,1068,1,puzzle,2,1.0,0.0,2.0039144465341472e-24,0.9855152063775123,1.4782728095662685,1.49404999646724,1.0434531348342526,0.0,0.05,0.15405767236812593,2.4782728095662687
aed,0,1069,1,puzzle,2,1.0,0.0,1.9037187242074372e-24,0.9855192768877012,1.4782789153315519,1.4942211410615616,1.0489608292159198,0.0,0.05,0.15405767236812593,2.478278915331552
aed,0,1070,1,puzzle,2,1.0,0.0,1.8085327879970677e-24,0.985523339480156,1.478285009220234,1.494391460402355,1.0545776721058815,0.0,0.05,0.15405767236812593,2.478285009220234
aed,0,1071,1,puzzle,2,1.0,0.0,1.718106148597215e-24,0.9855273941818401,1.47829109127276,1.494560958556707,1.0603017626687696,0.0,0.05,0.15405767236812593,2.47829109127276
aed,0,1072,1,puzzle,2,1.0,0.0,1.6322008411673541e-24,0.9855314410195861,1.4782971615293792,1.4947296395715703,1.066131223084273,0.0,0.05,0.15405767236812593,2.478297161529379
aed,0,1073,1,puzzle,2,1.0,0.0,1.5505907991089826e-24,0.9855354800200962,1.4783032200301442,1.4948975074738633,1.0720641982971493,0.0,0.05,0.15405767236812593,2.4783032200301442
aed,0,1074,1,puzzle,2,1.0,0.0,1.4730612591535326e-24,0.9855395112099451,1.4783092668149176,1.4950645662705686,1.0780988557698288,0.0,0.05,0.15405767236812593,2.4783092668149176
aed,0,1075,1,puzzle,2,1.0,0.0,1.3994081961958592e-24,0.9855435346155793,1.478315301923369,1.4952308199488327,1.084233385237594,0.0,0.05,0.15405767236812593,2.4783153019233692
aed,0,1076,1,puzzle,2,1.0,0.0,1.3294377863860645e-24,0.9855475502633168,1.4783213253949752,1.4953962724760632,1.090465998466306,0.0,0.05,0.15405767236812593,2.478321325394975
aed,0,1077,1,puzzle,2,1.0,0.0,1.2629658970667617e-24,0.9855515581793509,1.4783273372690264,1.495560927800028,1.0967949290126444,0.0,0.05,0.15405767236812593,2.478327337269026
aed,0,1078,1,puzzle,2,1.0,0.0,1.1998176022134242e-24,0.9855555583897483,1.4783333375846224,1.4957247898489507,1.1032184319868463,0.0,0.05,0.15405767236812593,2.4783333375846226
aed,0,1079,1,puzzle,2,1.0,0.0,1.1398267221027514e-24,0.9855595509204523,1.4783393263806786,1.4958878625316094,1.1097347838179088,0.0,0.05,0.15405767236812593,2.4783393263806786
aed,0,1080,1,puzzle,2,1.0,0.0,1.0828353859976137e-24,0.9855635357972781,1.478345303695917,1.496050149737431,1.1163422820212436,0.0,0.05,0.15405767236812593,2.4783453036959173
aed,0,1081,1,puzzle,2,1.0,0.0,1.0286936166977353e-24,0.9855675130459226,1.4783512695688839,1.4962116553365883,1.1230392449687356,0.0,0.05,0.15405767236812593,2.4783512695688836
aed,0,1082,1,puzzle,2,1.0,0.0,9.772589358628465e-25,0.9855714826919562,1.4783572240379343,1.496372383180095,1.129824011661209,0.0,0.05,0.15405767236812593,2.4783572240379343
aed,0,1083,1,puzzle,2,1.0,0.0,9.283959890697052e-25,0.9855754447608293,1.4783631671412438,1.4965323370999009,1.136694941503254,0.0,0.05,0.15405767236812593,2.478363167141244
aed,0,1084,1,puzzle,2,1.0,0.0,8.819761896162207e-25,0.9855793992778732,1.4783690989168097,1.4966915209089855,1.1436504140803971,0.0,0.05,0.15405767236812593,2.4783690989168097
aed,0,1085,1,puzzle,2,1.0,0.0,8.378773801354093e-25,0.9855833462682934,1.47837501940244,1.4968499384014526,1.1506888289386057,0.0,0.05,0.15405767236812593,2.4783750194024403
aed,0,1086,1,puzzle,2,1.0,0.0,7.959835111286377e-25,0.9855872857571808,1.4783809286357712,1.4970075933526243,1.1578086053660728,0.0,0.05,0.15405767236812593,2.4783809286357714
aed,0,1087,1,puzzle,2,1.0,0.0,7.561843355722076e-25,0.9855912177695053,1.478386826654258,1.4971644895191325,1.1650081821772866,0.0,0.05,0.15405767236812593,2.478386826654258
aed,0,1088,1,puzzle,2,1.0,0.0,7.183751187935954e-25,0.9855951423301195,1.4783927134951793,1.4973206306390128,1.1722860174993472,0.0,0.05,0.15405767236812593,2.4783927134951793
aed,0,1089,1,puzzle,2,1.0,0.0,6.824563628539164e-25,0.9855990594637584,1.4783985891956375,1.497476020431796,1.1796405885605123,0.0,0.05,0.15405767236812593,2.4783985891956375
aed,0,1090,1,puzzle,2,1.0,0.0,6.483335447112199e-25,0.9856029691950389,1.4784044537925582,1.4976306625985998,1.1870703914809488,0.0,0.05,0.15405767236812593,2.4784044537925585
aed,0,1091,1,puzzle,2,1.0,0.0,6.159168674756598e-25,0.9856068715484653,1.478410307322698,1.4977845608222202,1.1945739410656615,0.0,0.05,0.15405767236812593,2.478410307322698
aed,0,1092,1,puzzle,2,1.0,0.0,5.8512102410187645e-25,0.9856107665484216,1.4784161498226325,1.4979377187672223,1.2021497705995947,0.0,0.05,0.15405767236812593,2.4784161498226327
aed,0,1093,1,puzzle,2,1.0,0.0,5.558649728967826e-25,0.9856146542191833,1.478421981328775,1.49809014008003,1.2097964316448537,0.0,0.05,0.15405767236812593,2.4784219813287747
aed,0,1094,1,puzzle,2,1.0,0.0,5.280717242519436e-25,0.9856185345849067,1.47842780187736,1.4982418283890164,1.2175124938400617,0.0,0.05,0.15405767236812593,2.47842780187736
aed,0,1095,1,puzzle,2,1.0,0.0,5.016681380393468e-25,0.9856224076696379,1.478433611504457,1.4983927873045935,1.2252965447017976,0.0,0.05,0.15405767236812593,2.4784336115044567
aed,0,1096,1,puzzle,2,1.0,0.0,4.765847311373793e-25,0.9856262734973095,1.4784394102459641,1.4985430204193004,1.2331471894281159,0.0,0.05,0.15405767236812593,2.478439410245964
aed,0,1097,1,puzzle,2,1.0,0.0,4.527554945805098e-25,0.985630132091744,1.4784451981376159,1.498692531307892,1.241063050704111,0.0,0.05,0.15405767236812593,2.478445198137616
aed,0,1098,1,puzzle,2,1.0,0.0,4.301177198514837e-25,0.9856339834766492,1.4784509752149737,1.4988413235274276,1.2490427685095238,0.0,0.05,0.15405767236812593,2.4784509752149737
aed,0,1099,1,puzzle,2,1.0,0.0,4.0861183385890953e-25,0.9856378276756245,1.4784567415134366,1.4989894006173576,1.2570849999283495,0.0,0.05,0.15405767236812593,2.478456741513437
aed,0,1100,1,puzzle,0,1.0,0.0,3.881812421659648e-25,0.9860501846036628,1.4790752769054942,1.4991398299987984,1.26457870302237,0.0,0.05,0.15405767236812593,2.479075276905494
aed,0,1101,1,puzzle,2,1.0,0.0,3.6877218005766574e-25,0.986053931287435,1.4790808969311526,1.49928953533346,1.2721415543944539,0.0,0.05,0.15405767236812593,2.4790808969311526
aed,0,1102,1,puzzle,2,1.0,0.0,3.503335710547835e-25,0.9860576709928516,1.4790865064892773,1.499438520189239,1.279772152550471,0.0,0.05,0.15405767236812593,2.4790865064892773
aed,0,1103,1,puzzle,2,1.0,0.0,3.328168925020438e-25,0.9860614037426758,1.4790921056140136,1.499586788116363,1.2874691135273157,0.0,0.05,0.15405767236812593,2.4790921056140136
aed,0,1104,2,mastered,1,0.0,0.0,3.1617604787694116e-25,0.9864250602673184,1.4796375904009775,1.499737042127786,1.2946938741188512,0.0,0.05,0.15405767236812593,1.4796375904009775
aed,0,1105,1,puzzle,1,0.0,0.0,3.003672454830946e-25,0.8597241971958834,1.289586295793825,1.4989362883961161,1.4910969279799537,0.0,0.05,0.15405767236812593,1.289586295793825
aed,0,1106,1,puzzle,2,1.0,0.0,2.853488832089399e-25,0.9864287136758474,1.479643070513771,1.4990898223067044,1.4956327104930875,0.0,0.05,0.15405767236812593,2.479643070513771
aed,0,1107,1,puzzle,2,1.0,0.0,2.710814390484928e-25,0.9864323602980752,1.479648540447113,1.4992426158974066,1.5002704588384503,0.0,0.05,0.15405767236812593,2.479648540447113
aed,0,1108,1,puzzle,2,1.0,0.0,2.575273670960682e-25,0.9864360001560667,1.4796540002341,1.4993946728190901,1.5050084268350559,0.0,0.05,0.15405767236812593,2.4796540002341
aed,0,1109,1,puzzle,2,1.0,0.0,2.4465099874126444e-25,0.9864396332717821,1.4796594499076732,1.499545996704533,1.5098448893635652,0.0,0.05,0.15405767236812593,2.479659449907673
aed,0,1110,1,puzzle,2,1.0,0.0,2.3241844880420107e-25,0.9864432596670826,1.479664889500624,1.4996965911685134,1.514778142137819,0.0,0.05,0.15405767236812593,2.479664889500624
aed,0,1111,1,puzzle,2,1.0,0.0,2.2079752636399124e-25,0.986446879363726,1.479670319045589,1.4998464598078989,1.5198065014787505,0.0,0.05,0.15405767236812593,2.479670319045589
aed,0,1112,1,puzzle,2,1.0,0.0,2.09757650045792e-25,0.9864504923833712,1.479675738575057,1.4999956062017348,1.5249283040906407,0.0,0.05,0.15405767236812593,2.479675738575057
aed,0,1113,1,puzzle,2,1.0,0.0,1.9926976754350182e-25,0.9864540987475805,1.4796811481213707,1.500144033911333,1.5301419068396966,0.0,0.05,0.15405767236812593,2.4796811481213705
aed,0,1114,1,puzzle,2,1.0,0.0,1.8930627916632717e-25,0.9864576984778113,1.479686547716717,1.50029174648036,1.5354456865349428,0.0,0.05,0.15405767236812593,2.479686547716717
aed,0,1115,1,puzzle,2,1.0,0.0,1.7984096520801063e-25,0.9864612915954278,1.4796919373931416,1.500438747434924,1.5408380397113757,0.0,0.05,0.15405767236812593,2.4796919373931416
aed,0,1116,1,puzzle,2,1.0,0.0,1.7084891694761017e-25,0.986464878121694,1.479697317182541,1.500585040283662,1.546317382415383,0.0,0.05,0.15405767236812593,2.479697317182541
aed,0,1117,1,puzzle,2,1.0,0.0,1.6230647110022953e-25,0.9864684580777767,1.479702687116665,1.500730628517827,1.5518821499923914,0.0,0.05,0.15405767236812593,2.479702687116665
aed,0,1118,1,puzzle,2,1.0,0.0,1.541911475452182e-25,0.986472031484749,1.4797080472271236,1.5008755156113736,1.5575307968767174,0.0,0.05,0.15405767236812593,2.4797080472271236
aed,0,1119,1,puzzle,2,1.0,0.0,1.464815901679573e-25,0.9864755983635841,1.4797133975453762,1.5010197050210434,1.5632617963836173,0.0,0.05,0.15405767236812593,2.4797133975453765
aed,0,1120,1,puzzle,2,1.0,0.0,1.3915751065955948e-25,0.9864791587351613,1.4797187381027421,1.5011632001864519,1.5690736405034909,0.0,0.05,0.15405767236812593,2.479718738102742
aed,0,1121,1,puzzle,2,1.0,0.0,1.3219963512658123e-25,0.9864827126202667,1.4797240689304,1.5013060045301718,1.5749648396982276,0.0,0.05,0.15405767236812593,2.4797240689304
aed,0,1122,1,puzzle,2,1.0,0.0,1.2558965337025217e-25,0.9864862600395892,1.4797293900593838,1.501448121457818,1.5809339226996795,0.0,0.05,0.15405767236812593,2.4797293900593838
aed,0,1123,1,puzzle,2,1.0,0.0,1.193101707017395e-25,0.986489801013725,1.4797347015205875,1.501589554358132,1.586979436310227,0.0,0.05,0.15405767236812593,2.4797347015205875
aed,0,1124,1,puzzle,2,1.0,0.0,1.1334466216665277e-25,0.9864933355631784,1.4797400033447676,1.5017303066030652,1.5930999452054222,0.0,0.05,0.15405767236812593,2.4797400033447676
aed,0,1125,1,puzzle,2,1.0,0.0,1.0767742905832017e-25,0.9864968637083589,1.4797452955625383,1.5018703815478625,1.5992940317386921,0.0,0.05,0.15405767236812593,2.4797452955625383
aed,0,1126,1,puzzle,2,1.0,0.0,1.0229355760540403e-25,0.9865003854695857,1.4797505782043787,1.5020097825311451,1.6055602957480717,0.0,0.05,0.15405767236812593,2.4797505782043787
aed,0,1127,1,puzzle,2,1.0,0.0,9.717887972513387e-26,0.9865039008670857,1.4797558513006286,1.5021485128749925,1.6118973543649548,0.0,0.05,0.15405767236812593,2.4797558513006286
aed,0,1128,1,puzzle,2,1.0,0.0,9.231993573887699e-26,0.9865074099209933,1.47976111488149,1.502286575885025,1.6183038418248403,0.0,0.05,0.15405767236812593,2.47976111488149
aed,0,1129,1,puzzle,2,1.0,0.0,8.770393895193336e-26,0.9865109126513555,1.4797663689770333,1.502423974850485,1.6247784092800437,0.0,0.05,0.15405767236812593,2.4797663689770335
aed,0,1130,1,puzzle,2,1.0,0.0,8.331874200433664e-26,0.986514409078126,1.479771613617189,1.5025607130443186,1.631319724614373,0.0,0.05,0.15405767236812593,2.479771613617189
aed,0,1131,1,puzzle,2,1.0,0.0,7.915280490411972e-26,0.9865178992211713,1.4797768488317569,1.5026967937232558,1.6379264722597282,0.0,0.05,0.15405767236812593,2.479776848831757
aed,0,1132,1,puzzle,2,1.0,0.0,7.519516465891376e-26,0.9865213831002672,1.4797820746504007,1.5028322201278914,1.6445973530146216,0.0,0.05,0.15405767236812593,2.4797820746504007
aed,0,1133,1,puzzle,2,1.0,0.0,7.143540642596805e-26,0.9865248607351036,1.4797872911026553,1.5029669954827654,1.6513310838645854,0.0,0.05,0.15405767236812593,2.4797872911026553
aed,0,1134,1,puzzle,2,1.0,0.0,6.786363610466966e-26,0.9865283321452795,1.4797924982179191,1.503101122996441,1.6581263978044614,0.0,0.05,0.15405767236812593,2.479792498217919
aed,0,1135,1,puzzle,2,1.0,0.0,6.447045429943629e-26,0.986531797350308,1.4797976960254622,1.5032346058615862,1.6649820436625407,0.0,0.05,0.15405767236812593,2.479797696025462
aed,0,1136,1,puzzle,2,1.0,0.0,6.124693158446435e-26,0.986535256369617,1.4798028845544255,1.5033674472550504,1.6718967859265401,0.0,0.05,0.15405767236812593,2.4798028845544255
aed,0,1137,1,puzzle,2,1.0,0.0,5.818458500524114e-26,0.9865387092225427,1.479808063833814,1.5034996503379443,1.678869404571405,0.0,0.05,0.15405767236812593,2.479808063833814
aed,0,1138,1,puzzle,2,1.0,0.0,5.527535575497905e-26,0.986542155928341,1.4798132338925116,1.503631218255717,1.6858986948888963,0.0,0.05,0.15405767236812593,2.4798132338925116
aed,0,1139,1,puzzle,2,1.0,0.0,5.251158796723009e-26,0.9865455965061785,1.4798183947592678,1.5037621541382347,1.6929834673189743,0.0,0.05,0.15405767236812593,2.479818394759268
aed,0,1140,1,puzzle,2,1.0,0.0,4.988600856886856e-26,0.9865490309751409,1.4798235464627114,1.5038924610998572,1.7001225472829304,0.0,0.05,0.15405767236812593,2.479823546462711
aed,0,1141,1,puzzle,2,1.0,0.0,4.739170814042518e-26,0.986552459354225,1.4798286890313375,1.5040221422395148,1.7073147750182784,0.0,0.05,0.15405767236812593,2.4798286890313372
aed,0,1142,1,puzzle,2,1.0,0.0,4.502212273340395e-26,0.9865558816623448,1.479833822493517,1.5041512006407847,1.7145590054153632,0.0,0.05,0.15405767236812593,2.479833822493517
aed,0,1143,1,puzzle,2,1.0,0.0,4.277101659673378e-26,0.9865592979183339,1.4798389468775008,1.5042796393719682,1.7218541078556768,0.0,0.05,0.15405767236812593,2.479838946877501
aed,0,1144,1,puzzle,2,1.0,0.0,4.06324657668971e-26,0.986562708140939,1.4798440622114086,1.5044074614861653,1.7291989660518767,0.0,0.05,0.15405767236812593,2.4798440622114084
aed,0,1145,1,puzzle,2,1.0,0.0,3.8600842478552244e-26,0.9865661123488262,1.4798491685232393,1.5045346700213507,1.7365924778894692,0.0,0.05,0.15405767236812593,2.4798491685232396
aed,0,1146,1,puzzle,2,1.0,0.0,3.6670800354624586e-26,0.9865695105605806,1.4798542658408709,1.5046612680004483,1.744033555270152,0.0,0.05,0.15405767236812593,2.4798542658408707
aed,0,1147,1,puzzle,2,1.0,0.0,3.483726033689335e-26,0.9865729027947018,1.4798593541920526,1.5047872584314061,1.751521123956804,0.0,0.05,0.15405767236812593,2.479859354192053
aed,0,1148,1,puzzle,0,1.0,0.0,3.309539732004872e-26,0.9869324952142127,1.480398742821319,1.5049153158533557,1.7585224857492727,0.0,0.05,0.15405767236812593,2.4803987428213192
aed,0,1149,1,puzzle,2,1.0,0.0,3.1440627454046294e-26,0.986935807400129,1.4804037111001935,1.50504275782959,1.7655763076211763,0.0,0.05,0.15405767236812593,2.4804037111001938
aed,0,1150,1,puzzle,2,1.0,0.0,2.986859608134395e-26,0.9869391137692841,1.4804086706539261,1.5051695873937116,1.7726814612847501,0.0,0.05,0.15405767236812593,2.480408670653926
aed,0,1151,1,puzzle,2,1.0,0.0,2.837516627727678e-26,0.9869424143395664,1.4804136215093497,1.50529580756429,1.7798368327268428,0.0,0.05,0.15405767236812593,2.4804136215093497
aed,0,1152,1,puzzle,2,1.0,0.0,2.695640796341295e-26,0.9869457091287874,1.4804185636931813,1.5054214213449344,1.7870413220513275,0.0,0.05,0.15405767236812593,2.4804185636931813
aed,0,1153,1,puzzle,2,1.0,0.0,2.5608587565242263e-26,0.9869489981546773,1.480423497232016,1.5055464317243699,1.794293843323168,0.0,0.05,0.15405767236812593,2.480423497232016
aed,0,1154,1,puzzle,2,1.0,0.0,2.4328158186980187e-26,0.9869522814348929,1.4804284221523394,1.5056708416765097,1.8015933244141067,0.0,0.05,0.15405767236812593,2.4804284221523396
aed,0,1155,1,puzzle,2,1.0,0.0,2.3111750277631104e-26,0.986955558987012,1.480433338480518,1.5057946541605298,1.8089387068499774,0.0,0.05,0.15405767236812593,2.480433338480518
aed,0,1156,1,puzzle,2,1.0,0.0,2.1956162763749618e-26,0.9869588308285366,1.480438246242805,1.5059178721209412,1.816328945659614,0.0,0.05,0.15405767236812593,2.480438246242805
aed,0,1157,1,puzzle,2,1.0,0.0,2.0858354625562105e-26,0.9869620969768912,1.4804431454653368,1.5060404984876632,1.823763009225344,0.0,0.05,0.15405767236812593,2.480443145465337
aed,0,1158,1,puzzle,2,1.0,0.0,1.981543689428401e-26,0.9869653574494268,1.4804480361741401,1.5061625361760955,1.831239879135046,0.0,0.05,0.15405767236812593,2.48044803617414
aed,0,1159,1,puzzle,2,1.0,0.0,1.8824665049569776e-26,0.9869686122634189,1.4804529183951285,1.5062839880871906,1.8387585500357575,0.0,0.05,0.15405767236812593,2.4804529183951285
aed,0,1160,1,puzzle,2,1.0,0.0,1.788343179709132e-26,0.9869718614360677,1.4804577921541016,1.5064048571075253,1.8463180294888235,0.0,0.05,0.15405767236812593,2.480457792154102
aed,0,1161,1,puzzle,2,1.0,0.0,1.698926020723675e-26,0.9869751049844984,1.4804626574767474,1.5065251461093714,1.8539173378265592,0.0,0.05,0.15405767236812593,2.4804626574767474
aed,0,1162,1,puzzle,2,1.0,0.0,1.613979719687489e-26,0.9869783429257635,1.4804675143886452,1.5066448579507676,1.861555508010416,0.0,0.05,0.15405767236812593,2.4804675143886454
aed,0,1163,1,puzzle,2,1.0,0.0,1.533280733703114e-26,0.9869815752768435,1.4804723629152652,1.5067639954755903,1.869231585490637,0.0,0.05,0.15405767236812593,2.480472362915265
aed,0,1164,1,puzzle,2,1.0,0.0,1.456616697017961e-26,0.9869848020546417,1.4804772030819624,1.506882561513622,1.8769446280673903,0.0,0.05,0.15405767236812593,2.4804772030819624
aed,0,1165,1,puzzle,2,1.0,0.0,1.383785862167061e-26,0.9869880232759913,1.480482034913987,1.507000558880624,1.884693705753353,0.0,0.05,0.15405767236812593,2.480482034913987
aed,0,1166,1,puzzle,2,1.0,0.0,1.3145965690587083e-26,0.9869912389576538,1.4804868584364808,1.507117990378403,1.892477900637742,0.0,0.05,0.15405767236812593,2.480486858436481
